Name, City, State, Stars, Category, Review Count
The Local, Boise, ID, 4.0, Mexican, 86
Cafe Pho Ga Thanh Thanh, Philadelphia, PA, 4.0, Vietnamese, 229
Cazz's Bar and Grill, Levittown, PA, 4.0, American, 6
Roxys, Clearwater, FL, 4.5, Mexican, 37
Burger King, Reno, NV, 2.0, Fast Food, 57
CHUlicious, Mount Laurel, NJ, 4.0, Chinese, 164
Subway, Indianapolis, IN, 1.5, Fast Food, 6
West Chester Diner, West Chester, PA, 2.5, American, 84
American Flying Buffalo, Tucson, AZ, 4.0, American, 25
Mike's Sushi & Sake Bar, Palm Harbor, FL, 4.5, Japanese, 133
Landmark Americana Tap & Grill - University City, Philadelphia, PA, 3.0, American, 394
Wokworks, Philadelphia, PA, 4.0, Chinese, 213
El Rincon Mexicano, Plant City, FL, 3.5, Mexican, 14
Tony G's South Philly Style Pub and Eatery, Norristown, PA, 4.5, American, 58
La Cantina Mexican Restaurant, Indianapolis, IN, 4.0, Mexican, 59
McDonald's, Des Peres, MO, 1.5, Fast Food, 42
Brick and Mortar, Philadelphia, PA, 4.0, American, 132
1750 Bistro, Kulpsville, PA, 3.0, American, 18
Subway, Tucson, AZ, 4.5, Fast Food, 10
River Shack Tavern Gretna, Gretna, LA, 3.5, American, 127
Same Same, Philadelphia, PA, 4.0, Vietnamese, 109
In-N-Out Burger, Tucson, AZ, 4.0, Fast Food, 121
Urban Bungalow, Tampa, FL, 5.0, American, 31
Subway, Pinellas Park, FL, 3.0, Fast Food, 14
Italiasia, Tampa, FL, 2.5, Italian, 13
Bar Louie, Bensalem, PA, 3.0, American, 300
Commerce Street Grille, Nashville, TN, 3.0, American, 16
El Comal, Saint Louis, MO, 4.0, Mexican, 29
El Beto, Tucson, AZ, 3.0, Mexican, 41
Musashi Exotic Japanese Cuisine, Feasterville-Trevose, PA, 4.5, Japanese, 175
Bistro Jacques, Wilmington, DE, 4.5, Italian, 13
Gyro Grill, Saint Louis, MO, 4.5, Mediterranean, 85
Weber's, Affton, MO, 3.0, American, 31
Comederito Mexican Food Restaurant, Sparks, NV, 4.5, Mexican, 25
Yiro Gyro West County, Des Peres, MO, 4.0, Fast Food, 7
La Strada, Reno, NV, 4.0, Italian, 483
Sangiovese Ristorante, Indianapolis, IN, 4.5, Italian, 206
Bluefin Sushi & Thai, Brentwood, TN, 4.0, Thai, 48
Curio, New Orleans, LA, 4.0, Italian, 609
Friendly's, Warminster, PA, 2.0, Fast Food, 5
Chick-fil-A, Sewell, NJ, 2.5, Fast Food, 44
Pizza Hut, Troy, IL, 2.5, Italian, 8
Firehouse Subs, Dunedin, FL, 4.0, Fast Food, 19
Soda Pura Vida, Dunedin, FL, 3.0, Mexican, 6
ArdmoreQ, Ardmore, PA, 3.5, American, 53
El Sombrero, Nashville, TN, 3.5, Mexican, 53
Stateside, Philadelphia, PA, 3.5, American, 358
Newmans Grill, Philadelphia, PA, 2.5, Cajun/Creole, 11
White Castle, Nashville, TN, 3.0, Fast Food, 41
El Quetzal, Nashville, TN, 3.0, Mexican, 6
Beck's Cajun Cafe, Philadelphia, PA, 3.5, Cajun/Creole, 65
Phoenix Village, Tucson, AZ, 4.0, Chinese, 5
Saigon Vietnamese Restaurant, Santa Barbara, CA, 3.5, Vietnamese, 374
McDonald's, Ambler, PA, 1.5, Fast Food, 9
Forcella BYOB, Jenkintown, PA, 4.0, American, 58
Momo's, Tucson, AZ, 4.5, Mexican, 27
Chipotle Mexican Grill, Doylestown, PA, 2.0, Fast Food, 47
PaniniRiffic, Tampa, FL, 3.0, American, 5
Pizza Hut, Indianapolis, IN, 1.5, Italian, 12
Piccolo Trattoria, Doylestown, PA, 3.5, Italian, 148
Green Apple Bistro, Moorestown, NJ, 4.0, American, 5
Ron's Cafe, Havertown, PA, 3.5, Italian, 14
Wakamole Truly Mexican, Clearwater, FL, 4.5, Mexican, 24
The Farmhouse Bistro, Malvern, PA, 3.0, American, 15
Pho Tam, Boise, ID, 3.5, Vietnamese, 53
Yang's Po-Boys, New Orleans, LA, 4.0, Cajun/Creole, 35
Stock & Barrel, Nashville, TN, 4.5, American, 233
Verdi Grill, Verdi, NV, 4.5, American, 59
Thai Basil, Clearwater, FL, 4.0, Thai, 80
Dante's Kitchen, New Orleans, LA, 4.5, Cajun/Creole, 640
Muscle Maker Grill, Philadelphia, PA, 2.5, American, 92
Yawdi Food, New Orleans, LA, 4.5, Caribbean, 9
Thai Burger Cafe, Pitman, NJ, 4.5, Thai, 116
McDonald's, Reno, NV, 1.5, Fast Food, 7
China Moon, Harleysville, PA, 4.0, Chinese, 11
Red Feather Lounge, Boise, ID, 4.0, American, 330
Academic Bistro, Philadelphia, PA, 5.0, American, 6
Wise Fries Burger & Pies, Philadelphia, PA, 2.5, Fast Food, 11
Lu Lu Seafood & Dim Sum, St Louis, MO, 3.0, Chinese, 321
Clancy's Restaurant, New Orleans, LA, 4.0, Cajun/Creole, 318
Jack in the Box, O Fallon, IL, 2.0, Fast Food, 44
Fiesta Acapulco, Philadelphia, PA, 2.5, Mexican, 54
Pizza Hut, Tucson, AZ, 3.0, Italian, 16
Lettie's Kitchen, Hockessin, DE, 4.5, American, 64
The Broken Yolk Cafe , Meridian, ID, 3.5, American, 83
The Franklin, Tampa, FL, 3.5, American, 20
Sweet Dreams Bakery And Bubble Tea, Franklin, TN, 4.5, Chinese, 82
Jake's Eatery, Richboro, PA, 3.5, American, 68
Tacos Del Rancho, Tucson, AZ, 3.0, Mexican, 16
O'Sake, Nashville, TN, 4.0, Japanese, 159
Cafe 615 Home of Da Wabbit, Gretna, LA, 4.0, Cajun/Creole, 168
Oriental Palace, Lawnside, NJ, 3.5, Japanese, 39
Sakura, Chester Springs, PA, 3.5, Japanese, 39
Ruby Slipper Cafe, New Orleans, LA, 4.0, American, 904
Chad’s, Santa Barbara, CA, 3.5, American, 24
Rocco's Steaks, Pennsauken, NJ, 4.0, Fast Food, 12
Hooters, St. Louis, MO, 2.5, American, 65
Church's Chicken, Saint Louis, MO, 1.5, Fast Food, 10
Wingstop, Arnold, MO, 3.0, American, 29
Taco Bus, Treasure Island, FL, 3.0, Mexican, 150
Lee's Famous Recipe Chicken, Saint Ann, MO, 3.0, American, 28
Mango, Saint Louis, MO, 4.0, American, 939
Subway, Philadelphia, PA, 2.0, Fast Food, 5
Alma Cafe, New Orleans, LA, 4.5, American, 149
Scoreboard Bar & Grill, Nashville, TN, 3.0, American, 264
Fork, Philadelphia, PA, 4.0, American, 640
Wendy's, Tucson, AZ, 2.0, Fast Food, 24
The Mansion, O'Fallon, IL, 3.5, American, 68
Renee's Tucson, Tucson, AZ, 4.5, Italian, 638
Taqueria La Herradura, Philadelphia, PA, 4.5, Mexican, 13
China Royal, Wilmington, DE, 3.0, Chinese, 9
Belle Epoque, New Orleans, LA, 5.0, American, 32
Subway, Stead, NV, 2.5, Fast Food, 7
Dooky Chase's Restaurant, New Orleans, LA, 3.5, Cajun/Creole, 742
Jimmy John's, St. Louis, MO, 2.0, Fast Food, 18
Fuzzy's Taco Shop, Webster Groves, MO, 3.0, Mexican, 318
McDonald's, Clifton Heights, PA, 2.0, Fast Food, 17
Cinder Bar, Williamstown, NJ, 4.0, American, 203
Pizzology Craft Pizza + Pub, Carmel, IN, 4.0, Italian, 21
Sampan Inn, Havertown, PA, 3.5, Chinese, 115
Local Taco, Brentwood, TN, 3.0, Mexican, 308
Cafe Patachou, Indianapolis, IN, 4.0, American, 1106
ShredWich, Radnor, PA, 4.5, American, 66
Egg Roll King, Indianapolis, IN, 3.5, Chinese, 17
SoFresh, Tampa, FL, 4.0, American, 9
Golden Star Restaurant, Boise, ID, 3.0, Chinese, 73
The Bridgeview Cafe, Philadelphia, PA, 4.0, American, 21
Trattoria168, Tampa, FL, 3.5, Italian, 6
Far East, Southwest Philadelphia, PA, 2.0, Chinese, 30
L'Angolo Ristorante, Philadelphia, PA, 4.5, Italian, 386
Taste of Boston, Tampa, FL, 3.5, American, 158
Sandro's Trattoria, Metairie, LA, 4.0, Italian, 103
Steelbach at Armature Works, Tampa, FL, 4.0, American, 727
Tiger Lily Restaurant, Indianapolis, IN, 4.0, Chinese, 65
Marco's Pizza, Clearwater, FL, 3.0, Italian, 25
Crab Du Jour - Bustleton, Philadelphia, PA, 3.0, Cajun/Creole, 5
Szechuan Omei, Tucson, AZ, 3.0, Chinese, 112
Hungry Howie's Pizza & Subs, Plant City, FL, 3.0, Italian, 20
Siam Cuisine, Philadelphia, PA, 3.0, Thai, 16
Wingstop, Tucson, AZ, 3.5, American, 57
Pho 9 - Pho Xinh, Mount Laurel, NJ, 4.0, Vietnamese, 268
Irie Eats, St. Louis, MO, 4.5, Caribbean, 52
Cafe Nova, Saint Louis, MO, 4.5, Mediterranean, 221
eegee's, Tucson, AZ, 3.0, Fast Food, 66
Happy Fast Food, Smyrna, TN, 4.5, Chinese, 15
Rick's Cabaret, Indianapolis, IN, 3.0, American, 5
Charleys Philly Steaks, Saint Petersburg, FL, 1.5, Fast Food, 8
Blind Tiger, Santa Barbara, CA, 3.5, American, 22
Nick's Pizzeria & Steak House, Glassboro, NJ, 3.5, Italian, 32
Angelo’s Trattoria, Bordentown, NJ, 4.5, Italian, 21
General Warren, Malvern, PA, 4.0, American, 141
Ho Sai Gai Restaurant, Philadelphia, PA, 4.0, Chinese, 202
Paleteria La Gloria, Bridgeton, MO, 4.5, Mexican, 30
Pizza Factory, Nashville, TN, 2.0, Mediterranean, 70
CMX CinéBistro Hyde Park, Tampa, FL, 4.0, American, 438
Wendy's, Kenner, LA, 2.0, Fast Food, 16
Varsity Club Sports Bar Clearwater, Clearwater, FL, 4.0, American, 73
Taco Bell, Saint Louis, MO, 1.5, Fast Food, 17
Fat Boy Pantry, New Orleans, LA, 4.5, American, 237
Twin Peaks, Gretna, LA, 2.5, American, 26
Sonic Drive-In, Collinsville, IL, 3.5, Fast Food, 5
The Crossing, Clayton, MO, 4.5, Italian, 208
Cho Cho San Japanese & Chinese, Philadelphia, PA, 3.0, Chinese, 90
Skip's Bar & Grill, Dunedin, FL, 4.0, American, 36
Pizza Hut, Riverview, FL, 2.0, Italian, 30
Mony's Mexican Food, Santa Barbara, CA, 4.5, Mexican, 768
Mangú Latin Café, Tampa, FL, 5.0, Caribbean, 140
Zesto Pizza & Grill, Bryn Mawr, PA, 4.0, Italian, 97
McDonald's, South Tucson, AZ, 1.5, Fast Food, 21
Steak ’n Shake, St. Louis, MO, 2.5, Fast Food, 29
Wendy's, Lawrence, IN, 2.5, Fast Food, 9
Ron's Lounge, Lebanon, IL, 3.5, American, 6
Antica, Nashville, TN, 4.0, Italian, 31
Chili's, Madison, TN, 2.5, American, 37
The Edge Bar & Grill, Brentwood, TN, 2.5, American, 12
Wendy's, Tampa, FL, 2.5, Fast Food, 25
Taco Bell, Boise, ID, 1.5, Fast Food, 31
La Usuluteca, Antioch, TN, 3.5, American, 35
Stellina Pasta Cafe, Saint Louis, MO, 4.5, Italian, 141
First Watch, New Port Richey, FL, 4.0, American, 75
Usta Turkish Restaurant, Indianapolis, IN, 4.5, Mediterranean, 39
KFC, Saint Petersburg, FL, 1.5, Fast Food, 16
1st Street Lounge, O'Fallon, IL, 4.5, American, 11
Firehouse Subs, Indianapolis, IN, 4.0, Fast Food, 18
Sandbagger Grill Boise Ranch, Boise, ID, 4.0, American, 11
Hi-Nella Bar & Grill, Hi-Nella, NJ, 3.0, Italian, 7
China Buffet Restaurant, Indianapolis, IN, 2.5, Chinese, 17
Wendy's, Indianapolis, IN, 1.5, Fast Food, 40
The General, Lafayette Hill, PA, 4.0, American, 63
Cafe DeMenil, Saint Louis, MO, 4.5, American, 5
Sagami, Collingswood, NJ, 4.5, Japanese, 584
Thirsty First, Saint Petersburg, FL, 4.0, American, 204
Nooddi Thai Chef, Glen Mills, PA, 4.0, Thai, 133
Rib Shack Barbecue, Eagle, ID, 4.0, American, 154
Corona's Coffee Shop, Tampa, FL, 4.0, American, 9
Snuff Mill, Wilmington, DE, 4.5, American, 11
The Dog House, New Castle, DE, 4.0, American, 140
Avenue Bar & Restaurant, New Orleans, LA, 3.5, American, 14
Caddy’s - Madeira Beach, Madeira Beach, FL, 3.5, American, 89
BT In a Box, Tampa, FL, 3.5, Vietnamese, 24
Five Guys, Edwardsville, IL, 3.5, Fast Food, 5
Mom's Kitchen, Saint Louis, MO, 2.5, Chinese, 19
Buffalo Wild Wings, Kirkwood, MO, 3.0, American, 72
Monty's Pizza, Clearwater, FL, 4.0, Italian, 74
Turning Point of Christiana, Newark, DE, 4.0, American, 140
Heart of Oak Pub, Buckingham, PA, 4.0, Italian, 43
New Hibachi Express, Wilmington, DE, 3.0, Chinese, 13
Vallarta Mexican Restaurant, Tampa, FL, 2.5, Mexican, 105
Cochon, New Orleans, LA, 4.0, Cajun/Creole, 4421
Sonic Drive-In, Plainfield, IN, 3.0, Fast Food, 8
Frida's Mexican Taqueria, Telford, PA, 5.0, Mexican, 9
Riccardo's Pizza & Restaurant, Deptford, NJ, 2.5, Italian, 16
Lucha Cartel, Philadelphia, PA, 3.5, Mexican, 556
Saladworks, Lansdale, PA, 2.5, American, 32
Subway, Pinellas Park, FL, 2.5, Fast Food, 5
McDonald's, Philadelphia, PA, 1.0, Fast Food, 5
My Greek Corner, Oldsmar, FL, 4.5, Mediterranean, 73
Lorena's Mexican Grill, Boise City, ID, 4.5, Mexican, 77
Burger King, Carmel, IN, 1.5, Fast Food, 13
Glory Days Tavern, Roebling, NJ, 4.0, American, 12
Shiki Japanese Cuisine, Franklin, TN, 4.0, Japanese, 162
Via Veneto Pizza, East Norriton, PA, 4.0, Italian, 108
Julioberto's, Tucson, AZ, 2.5, Mexican, 19
Basilico Wood Fired Pizza, Philadelphia, PA, 3.5, Italian, 210
Kotobuki, Sewell, NJ, 3.5, Japanese, 5
Francis Kaufman House, Sumneytown, PA, 4.0, American, 20
Krawl Daddy's, Saint Charles, MO, 3.5, Cajun/Creole, 43
Hong Kong Restaurant, Indianapolis, IN, 4.0, Chinese, 15
Ruby Slipper Cafe, New Orleans, LA, 4.0, American, 983
Urban Culinary Cuisine, Tampa, FL, 4.0, American, 5
Tony's K-food, Chesterfield, MO, 4.5, Chinese, 32
Chipotle Mexican Grill, Philadelphia, PA, 2.0, Fast Food, 56
Cello's Charhouse, Safety Harbor, FL, 4.5, American, 33
Peking Wok Chinese Restaurant, Mt. Laurel, NJ, 4.0, Chinese, 73
Mexi-Talian Grill Restaurant, Philadelphia, PA, 4.5, Italian, 15
Vida, Indianapolis, IN, 4.5, American, 351
Golden Paradise Jamaican & Latino Restaurant, Colmar, PA, 4.0, Caribbean, 5
Keke's Breakfast Cafe, Riverview, FL, 4.0, American, 263
Mong Kok Station, Philadelphia, PA, 3.5, Chinese, 125
Steak ’n Shake, Collinsville, IL, 2.0, Fast Food, 65
Chili's, Clearwater, FL, 2.5, American, 72
Hue Fusion Food Market, Philadelphia, PA, 4.5, American, 30
Chopsticks Super Buffet, Clearwater, FL, 3.0, Chinese, 255
Mesa Fresh Mexican Grill, Wayne, PA, 3.0, Mexican, 46
Mami's Tamales, Saint Louis, MO, 4.0, Mexican, 10
Boathouse Kitchen & Bar, St Pete Beach, FL, 3.0, Caribbean, 114
Metropolitan Grill, Tucson, AZ, 3.0, American, 42
True Food Kitchen, King Of Prussia, PA, 4.0, American, 531
PhoEdin, Dunedin, FL, 4.0, Vietnamese, 81
Wendy's, Indianapolis, IN, 1.0, Fast Food, 7
Super Gyros, Maryville, IL, 2.5, Mediterranean, 11
Crab Du Jour, Havertown, PA, 4.0, Cajun/Creole, 42
McDonald's, Jennings, MO, 1.0, Fast Food, 5
Los Agaveros, La Vergne, TN, 2.5, Mexican, 18
Peng Yuan, Southampton, PA, 3.5, Chinese, 23
Sam's To Go - Isla Vista, Isla Vista, CA, 4.0, American, 135
The Palms Bar and Grill, New Orleans, LA, 2.5, Mexican, 13
Pizza Hut, Indianapolis, IN, 1.5, Italian, 19
Bellacino's Pizza & Grinders, Lebanon, TN, 3.5, Italian, 47
Buffalo Wild Wings, Brentwood, MO, 1.5, American, 150
Arby's, Mount Juliet, TN, 3.0, Fast Food, 11
Arby's, Nashville, TN, 2.0, Fast Food, 17
McDonald's, Voorhees, NJ, 2.5, Fast Food, 19
Kalamata's, Brentwood, TN, 3.5, Mediterranean, 96
11 Chicks, Saint Petersburg, FL, 4.5, American, 214
Bob Heilman's Beachcomber Restaurant, Clearwater Beach, FL, 3.5, American, 429
Poblanos Mexican Grill & Bar, Brandon, FL, 2.5, Mexican, 65
Sonic Drive-In, Sparks, NV, 2.5, Fast Food, 97
Panda Express, Hamilton, NJ, 3.5, Chinese, 24
El Rey Azteca, Whites Creek, TN, 3.5, Mexican, 56
Cafe Negril, New Orleans, LA, 4.0, Mexican, 292
WKND Hang Suite, Nashville, TN, 3.0, American, 86
Fireman Mike's Cafe & Sweet Shop, New Orleans, LA, 4.5, American, 14
House of Tokyo, Greenwood, IN, 3.0, Japanese, 62
KFC, Tampa, FL, 1.0, Fast Food, 10
Plunge Pool Bar & Restaurant, Tucson, AZ, 3.5, American, 12
Miller's Ale House - Media, Media, PA, 4.0, American, 48
Harmony Poke & Bubble Tea, Indianapolis, IN, 4.5, Japanese, 178
Taco Bus, Tampa, FL, 2.5, Mexican, 47
Dezzy's Jamaican Restaurant, Philadelphia, PA, 4.0, Caribbean, 13
Chronic Tacos, Meridian, ID, 2.5, Mexican, 7
Mahana Fresh, Brandon, FL, 3.5, American, 64
Jane G's Restaurant, Philadelphia, PA, 4.0, Chinese, 9
Mariscos El Pulpo Restaurant, Seminole, FL, 3.5, Mexican, 62
Nick's Pizzaria and Wings, Plant City, FL, 4.0, Italian, 56
Gold Fountain II Chinese Restaurant, Yardley, PA, 3.0, Chinese, 18
Riverbend Billiards & Grill, Alton, IL, 3.5, American, 11
J. Gumbo's, Saint Louis, MO, 3.5, Cajun/Creole, 6
Churrasco Brazilian Steakhouse, Reno, NV, 4.5, American, 420
Winfield's Gathering Place, Kirkwood, MO, 3.0, American, 72
The Nugget, Summerland, CA, 4.0, American, 178
Taquitos Mexican, St Petersburg, FL, 4.5, Mexican, 172
Casale, Newtown Square, PA, 1.0, Italian, 9
Tlaxkalli, West Chester, PA, 3.5, Mexican, 31
Asteri Restaurant, Tarpon Springs, FL, 4.5, American, 6
Creole Lunch Box, Westwego, LA, 5.0, Cajun/Creole, 16
Fabrica Pizza, Saint Petersburg, FL, 4.5, Italian, 114
Denim and Diamonds, Tucson, AZ, 2.5, American, 23
Black Powder Tavern, Wayne, PA, 3.5, American, 268
Panda Express, Tucson, AZ, 1.5, Chinese, 9
Karina's, Philadelphia, PA, 4.0, Italian, 37
Dairy Queen, Dublin, PA, 3.0, Fast Food, 8
HiFi Clyde's Nashville, Nashville, TN, 4.0, American, 309
Chili's, Tucson, AZ, 2.5, American, 78
The 404 Kitchen, Nashville, TN, 3.5, American, 320
Carrillo Dining Commons, Isla Vista, CA, 4.0, Italian, 7
Chick-fil-A, Wesley Chapel, FL, 3.5, Fast Food, 24
East Buffet, Metairie, LA, 3.0, Chinese, 111
Sushi Ninja Tampa, South Tampa, FL, 4.0, Japanese, 341
Grille 54, Trinity, FL, 3.5, Italian, 140
Burger King, Springfield, TN, 2.0, Fast Food, 7
Jack in the Box, Berkeley, MO, 2.0, Fast Food, 21
Little Ninja Thai Japanese Food & Cafe, Zephyrhills, FL, 5.0, Japanese, 130
Dockside Sports Bar & Grille, Palm Harbor, FL, 1.5, American, 7
Rooster's Eatery, Boise, ID, 3.5, American, 8
Que Sazon, Saint Louis, MO, 4.5, American, 7
Sushi Alive Asian Bistro & Raw, Tampa, FL, 3.5, Japanese, 344
Little Sicily 2, Philadelphia, PA, 4.5, American, 252
Steak ’n Shake, Indianapolis, IN, 1.5, Fast Food, 26
Jimmy John's, Avon, IN, 2.5, Fast Food, 20
Food Spot Market, Tucson, AZ, 4.0, Chinese, 15
L'Eden Cafe & Bar, Tampa, FL, 3.5, Mediterranean, 74
Delran Coffee Shop, Delran, NJ, 4.0, American, 22
El Capitan, Philadelphia, PA, 3.5, Mexican, 16
Taqueria el Pollito Express, La Vergne, TN, 5.0, Mexican, 8
Big Eyes Sushi, Philadelphia, PA, 3.5, Japanese, 54
Wendy's, Morrisville, PA, 1.5, Fast Food, 30
McDonald's, Feasterville, PA, 2.0, Fast Food, 16
Chili's, Nashville, TN, 2.0, American, 47
Stompin' Grounds Restaurant, Nashville, TN, 3.5, American, 44
Taqueria El Poblano, New Orleans, LA, 5.0, Mexican, 26
Seoul Taco, Saint Louis, MO, 4.0, Mexican, 713
Fat Juicy Taco, Hendersonville, TN, 4.0, Mexican, 60
Pizza Hut, Indianapolis, IN, 1.5, Italian, 12
Terrace View, Saint Louis, MO, 2.5, American, 26
First Watch, Nashville, TN, 3.5, American, 62
The Crooked Wood Bar and Grill, Palm Harbor, FL, 4.0, American, 28
P.F. Chang's, Indianapolis, IN, 3.0, Chinese, 324
Burger King, Philadelphia, PA, 2.5, Fast Food, 9
PDQ Waters, Tampa, FL, 4.0, Fast Food, 93
De La Paz Mexican Restaurante, White House, TN, 4.5, Mexican, 51
Dairy Queen Grill & Chill, Tampa, FL, 3.0, Fast Food, 18
Slow Burn Hot Chicken, Hendersonville, TN, 4.5, American, 23
La Vera Pizzeria, Feasterville-Trevose, PA, 4.0, Italian, 29
New Beijing, Lutz, FL, 3.5, Chinese, 43
Lorna's One Stop Jerk Center Restaurant, Tampa, FL, 4.0, Chinese, 29
Boise Fry Company, Boise, ID, 4.0, Fast Food, 121
Luigi's Pizza & Pasta, Glenside, PA, 3.5, Italian, 48
Big Shake's Hot Chicken & Fish, Franklin, TN, 4.0, American, 139
Chicco's Pizza, Feasterville Trevose, PA, 3.5, Italian, 29
Victory Beer Hall, Philadelphia, PA, 3.0, American, 60
Neptune Grill, Gulfport, FL, 4.0, American, 144
Jalapeno Mexican Grill, Tampa, FL, 3.5, Mexican, 22
McDonald's, La Vergne, TN, 1.5, Fast Food, 13
Baba's Japanese Steakhouse & Sushi Bar, Fishers, IN, 4.5, Japanese, 89
Dog On It, Saint Louis, MO, 4.5, American, 11
Vincent's Italian Cuisine, New Orleans, LA, 4.5, Italian, 534
Moscato's Bella Cucina, Saint Petersburg, FL, 3.5, Italian, 31
The Brooklyn Bakery, Palm Harbor, FL, 3.5, American, 12
Fitzwater Cafe, Philadelphia, PA, 4.0, Italian, 240
Roller's Restaurant at Flying Fish, Philadelphia, PA, 3.0, American, 47
Winnie Q, Clementon, NJ, 3.5, Japanese, 23
Effie's Restaurant, Philadelphia, PA, 3.5, Mediterranean, 315
J & Z China Buffet, Spring Hill, FL, 3.5, Chinese, 8
Pie In The Sky Pizza, Nashville, TN, 3.0, Italian, 97
Yummy Yummy, Philadelphia, PA, 4.0, Chinese, 147
Tailgates Sports Bar and Grill, Newark, DE, 2.5, American, 22
P.F. Chang's, Boise, ID, 3.0, Chinese, 211
Tostones, Tampa, FL, 4.0, Mexican, 117
Parson's Chicken & Fish, Nashville, TN, 3.5, American, 60
Michi Sushi, West Chester, PA, 4.0, Chinese, 68
Stillwaters Tavern, Saint Petersburg, FL, 4.0, American, 798
New Star Chinese Restaurant, Wyncote, PA, 3.5, Chinese, 14
George & Sons' Seafood Market, Hockessin, DE, 4.0, American, 88
Firehouse Subs, Saint Charles, MO, 3.5, Fast Food, 40
Palma's Cucina, Philadelphia, PA, 4.5, Italian, 9
Domino's Pizza, Tucson, AZ, 2.0, Italian, 29
China One, Plant City, FL, 2.0, Chinese, 6
Gyros Kitchen - Greek Cafe And Taverna, Nashville, TN, 3.5, Mediterranean, 26
Little Greek Restaurant, Tampa, FL, 4.0, Mediterranean, 74
Sesami, Ardmore, PA, 5.0, Chinese, 78
Five Guys, Exton, PA, 3.0, Fast Food, 10
Mangroves Grille, Tampa, FL, 2.5, American, 11
Pub 5, Nashville, TN, 3.5, American, 203
Wendy's, Phoenixville, PA, 1.5, Fast Food, 25
Tipicos, Riverview, FL, 5.0, American, 6
Subjay's, Florissant, MO, 2.5, American, 7
Fazoli's, Indianapolis, IN, 3.5, Italian, 34
Treehouse Restaurant, Santa Barbara, CA, 3.0, American, 52
Popeyes Louisiana Kitchen, Metairie, LA, 2.5, Fast Food, 23
Ikura Hibachi and Sushi, New Orleans, LA, 3.5, Japanese, 165
Gino's NY Style Pizza, Palm Harbor, FL, 4.0, Italian, 82
Tanoor & Kabab, Indianapolis, IN, 4.0, Mediterranean, 8
Friends Bar & Grille, Newtown, PA, 4.0, American, 55
Nifty Fifty's, Bensalem, PA, 3.5, American, 29
El Cisne Restaurant, Tucson, AZ, 3.5, Mexican, 197
La Peña Mexicana, Kennett Square, PA, 4.5, Mexican, 198
Zlatno Zito, Saint Louis, MO, 5.0, American, 36
Beholder, Indianapolis, IN, 4.0, American, 161
Anchor's Bar and Grille, New Port Richey, FL, 2.5, American, 9
Chick-fil-A, Wyncote, PA, 3.5, Fast Food, 54
Klipper's Pub & Grill, Saint Louis, MO, 3.0, American, 8
Steak ’n Shake, Indianapolis, IN, 1.5, Fast Food, 104
La Taqueria Riverfront Market, Wilmington, DE, 3.0, Mexican, 10
Paprika Restaurant, Philadelphia, PA, 3.5, American, 75
Dian Xin, New Orleans, LA, 4.5, Chinese, 389
Maddies, Frazer, PA, 3.0, American, 6
Raising Cane's Chicken Fingers, Metairie, LA, 4.0, Fast Food, 43
Diversity Buffet, Exton, PA, 2.0, Chinese, 5
Hotshots Sports Bar & Grill - Maryland Heights, Maryland Heights, MO, 3.0, American, 38
Five Guys, Tucson, AZ, 3.5, Fast Food, 86
The Business Bar, New Orleans, LA, 4.0, American, 49
Old Country Buffet, Deptford, NJ, 2.0, American, 13
Three Brothers Grill, Harleysville, PA, 4.0, Mexican, 10
Vincent's, Medford, NJ, 4.5, Chinese, 54
Jimmy John's, Indianapolis, IN, 3.0, Fast Food, 71
Denny's, Oro Valley, AZ, 3.0, American, 12
Pomme Restaurant, Clayton, MO, 3.0, American, 19
Niko's Place Restaurant & Bar, New Port Richey, FL, 4.0, American, 90
Applebee's Grill + Bar, Saint John, MO, 2.5, American, 23
Bier:Thirty Bottle & Bistro, Boise, ID, 4.5, American, 113
Capt. Sal's Seafood & Chicken, New Orleans, LA, 4.0, Chinese, 56
The Gyro Company, Saint Louis, MO, 4.5, Mediterranean, 216
